"Ссылка на объявление","Название","Цена","Метро","Корпус/Этаж","Заселение"
"https://www.pik.ru/flat/962954","2 комнаты, 62.5 м²","13 068 750 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 7 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/962979","3 комнаты, 87.3 м²","17 660 790 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/962982","Студия, 26.3 м²","7 172 010 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 2 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963019","2 комнаты, 65.8 м²","13 653 500 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963023","Студия, 26.3 м²","7 329 810 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 7 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963024","1 комната, 34.5 м²","8 300 700 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963026","2 комнаты, 50.6 м²","11 617 760 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963030","Студия, 19.1 м²","6 350 750 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963036","1 комната, 36 м²","8 632 800 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 11 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963037","Студия, 26.3 м²","7 345 590 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 8 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963108","1 комната, 36 м²","8 571 600 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 14 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963134","Студия, 19.1 м²","6 306 820 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 15 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963220","2 комнаты, 50.6 м²","11 577 280 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 5 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963179","1 комната, 35.2 м²","8 543 040 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 4 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963181","1 комната, 31 м²","7 995 613 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 8 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963212","Студия, 21.9 м²","6 370 710 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 17 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963145","1 комната, 31 м²","8 004 200 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 6 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963214","1 комната, 34.2 м²","8 245 620 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 5 из 17","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/963223","1 комната, 32.5 м²","8 008 000 ₽","Щербинка
         • Никольские луга","Корпус 4, Этаж 2 из 11","Заселение до 30 ноября 2026"
"https://www.pik.ru/flat/888185","Студия, 19.8 м²","6 551 820 ₽","Щербинка
         • Никольские луга","Корпус 3.2, Этаж 14 из 17","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/902896","Студия, 19.9 м²","9 280 245 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.1, Этаж 18 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/902936","1 комната, 32.8 м²","13 994 644 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.1, Этаж 22 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/902948","3 комнаты, 77.2 м²","26 883 201 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.1, Этаж 23 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903365","1 комната, 35.9 м²","14 713 112 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 25 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903367","Студия, 25 м²","10 452 450 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 25 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903381","2 комнаты, 51.9 м²","18 136 558 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 26 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903383","Студия, 25 м²","10 447 350 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 26 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903449","1 комната, 37.4 м²","15 354 570 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 30 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903455","1 комната, 35.9 м²","14 443 970 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 31 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903461","2 комнаты, 56.9 м²","19 529 787 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.3, Этаж 31 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903478","2 комнаты, 58 м²","21 303 516 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 2 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903551","Студия, 22.6 м²","9 658 788 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 8 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903558","1 комната, 33.6 м²","14 380 531 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 9 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903633","Студия, 22.5 м²","9 593 100 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 15 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/946807","Студия, 21.1 м²","9 155 458 ₽","Саларьево
         • Саларьево парк","Корпус 20, Этаж 16 из 17","Заселение до 27 августа 2026"
"https://www.pik.ru/flat/903706","Студия, 22.5 м²","9 521 955 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 21 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903707","Студия, 22.6 м²","9 684 145 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 21 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903709","Студия, 19.4 м²","8 918 451 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 21 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903716","2 комнаты, 49.9 м²","19 957 105 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 22 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903719","Студия, 22.6 м²","9 674 924 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 22 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903720","2 комнаты, 55.8 м²","19 180 692 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 22 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903727","1 комната, 33.8 м²","15 052 221 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 23 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903739","1 комната, 33.8 м²","14 744 419 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.4, Этаж 24 из 24","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/903914","2 комнаты, 51.5 м²","18 648 150 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.5, Этаж 12 из 31","Заселение до 30 сентября 2026"
"https://www.pik.ru/flat/904008","Студия, 24.1 м²","10 540 761 ₽","Шоссе Энтузиастов
         • Плеханова 11","Корпус 1.5, Этаж 18 из 31","Заселение до 30 сентября 2026"
